song_id,artist,album,song,spotify_track_link,spotify_img_link,uri,timestamp,short_day,long_day,time_of_day,context_uri,context_link,context_name
228,Frank Ocean,Blonde,Solo,https://open.spotify.com/track/35xSkNIXi504fcEwz9USRB,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526,spotify:track:35xSkNIXi504fcEwz9USRB,2021-12-23T15:17:43.753Z,12/23/2021,"Dec 23, 2021",15:17,spotify:playlist:3kBstQk895cj8SCD0gNtTd,https://open.spotify.com/playlist/3kBstQk895cj8SCD0gNtTd,blonded RADIO All Episodes
229,Burning Spear,Garvey’s Ghost,Brain Food (Give Me),https://open.spotify.com/track/6h9L7WjwSKEHSacQ08w0z6,https://i.scdn.co/image/ab67616d0000b27333565b93857c10b0adb1101a,spotify:track:6h9L7WjwSKEHSacQ08w0z6,2021-12-23T15:31:41.848Z,12/23/2021,"Dec 23, 2021",15:31,spotify:playlist:3kBstQk895cj8SCD0gNtTd,https://open.spotify.com/playlist/3kBstQk895cj8SCD0gNtTd,blonded RADIO All Episodes
230,Cam’ron,S.D.E.,Losin' Weight (featuring Prodigy) (feat. Prodigy),https://open.spotify.com/track/7ajTRJYKX6dcGmbJc9xzfe,https://i.scdn.co/image/ab67616d0000b2733abaaea03d888a227cd1db40,spotify:track:7ajTRJYKX6dcGmbJc9xzfe,2021-12-23T15:28:29.355Z,12/23/2021,"Dec 23, 2021",15:28,spotify:playlist:3kBstQk895cj8SCD0gNtTd,https://open.spotify.com/playlist/3kBstQk895cj8SCD0gNtTd,blonded RADIO All Episodes
231,セキトオ・シゲオ,華麗なるエレクトーン -ザ・ワード-,ザ・ワード II,https://open.spotify.com/track/3OCxOUUH3FUf8xk0RuWADJ,https://i.scdn.co/image/ab67616d0000b273583e3a677882a4a4e7115234,spotify:track:3OCxOUUH3FUf8xk0RuWADJ,2021-12-23T15:24:34.557Z,12/23/2021,"Dec 23, 2021",15:24,spotify:playlist:3kBstQk895cj8SCD0gNtTd,https://open.spotify.com/playlist/3kBstQk895cj8SCD0gNtTd,blonded RADIO All Episodes
232,Kish!,Benzo!,Benzo!,https://open.spotify.com/track/5g8mXrlSvCGEfn5ntBoz0f,https://i.scdn.co/image/ab67616d0000b273dd8be153e54051df7e23648b,spotify:track:5g8mXrlSvCGEfn5ntBoz0f,2021-12-23T15:21:31.124Z,12/23/2021,"Dec 23, 2021",15:21,spotify:playlist:3kBstQk895cj8SCD0gNtTd,https://open.spotify.com/playlist/3kBstQk895cj8SCD0gNtTd,blonded RADIO All Episodes
233,Isaiah Rashad,The Sun's Tirade,Don't Matter,https://open.spotify.com/track/5v1QJxlh7mkNsq7fsUf5wV,https://i.scdn.co/image/ab67616d0000b273fbdec8696ff05ae19265dfa0,spotify:track:5v1QJxlh7mkNsq7fsUf5wV,2021-12-23T15:50:57.223Z,12/23/2021,"Dec 23, 2021",15:50,spotify:playlist:3kBstQk895cj8SCD0gNtTd,https://open.spotify.com/playlist/3kBstQk895cj8SCD0gNtTd,blonded RADIO All Episodes
234,Garden Centre,A Moon For Digging,Sorry Feeling Heart,https://open.spotify.com/track/0nZM1VroOA1hxiK7hoJDf0,https://i.scdn.co/image/ab67616d0000b273e22902f6243d8e5d6e9b39fe,spotify:track:0nZM1VroOA1hxiK7hoJDf0,2021-12-23T15:34:50.160Z,12/23/2021,"Dec 23, 2021",15:34,spotify:playlist:3kBstQk895cj8SCD0gNtTd,https://open.spotify.com/playlist/3kBstQk895cj8SCD0gNtTd,blonded RADIO All Episodes
235,Basement Jaxx,The Singles,Oh My Gosh,https://open.spotify.com/track/2mCdUU4boaUV4zWBSgEJgi,https://i.scdn.co/image/ab67616d0000b273138fa0be53ca6b49f0e51af3,spotify:track:2mCdUU4boaUV4zWBSgEJgi,2021-12-23T15:55:37.165Z,12/23/2021,"Dec 23, 2021",15:55,spotify:playlist:2qOQWx0wrcVr48eL7Io7uM,https://open.spotify.com/playlist/2qOQWx0wrcVr48eL7Io7uM,🧫🧎🏽‍♀️
236,Oneohtrix Point Never,Russian Mind,Physical Memory,https://open.spotify.com/track/6MSNY6n2M7tXfn2agXM9VX,https://i.scdn.co/image/ab67616d0000b2734cdd35f52351010187d95c93,spotify:track:6MSNY6n2M7tXfn2agXM9VX,2021-12-23T16:04:14.011Z,12/23/2021,"Dec 23, 2021",16:04,spotify:playlist:2qOQWx0wrcVr48eL7Io7uM,https://open.spotify.com/playlist/2qOQWx0wrcVr48eL7Io7uM,🧫🧎🏽‍♀️
237,Joe Hisaishi,CURVED MUSIC,THE WINTER REQUIEM,https://open.spotify.com/track/569BYzzI8ahL93R2yur2OY,https://i.scdn.co/image/ab67616d0000b2734bf3719768e9848bb620afea,spotify:track:569BYzzI8ahL93R2yur2OY,2021-12-23T16:09:14.754Z,12/23/2021,"Dec 23, 2021",16:09,spotify:playlist:5mUCdTnqyDvyRMd5wDkN4k,https://open.spotify.com/playlist/5mUCdTnqyDvyRMd5wDkN4k,🗝️ IF U PLZ  🗝️
238,Shirley Murdock,Shirley Murdock,As We Lay,https://open.spotify.com/track/3HNjLJb6VfoP0VC30TdxyE,https://i.scdn.co/image/ab67616d0000b2731c126a568f3dee6fd3e97132,spotify:track:3HNjLJb6VfoP0VC30TdxyE,2021-12-23T16:15:13.934Z,12/23/2021,"Dec 23, 2021",16:15,spotify:playlist:5mUCdTnqyDvyRMd5wDkN4k,https://open.spotify.com/playlist/5mUCdTnqyDvyRMd5wDkN4k,🗝️ IF U PLZ  🗝️
239,Doss,Puppy,Puppy,https://open.spotify.com/track/6h7WnYtD8BTlRwCqrfFxly,https://i.scdn.co/image/ab67616d0000b273135e534fb9530657f5b5ef21,spotify:track:6h7WnYtD8BTlRwCqrfFxly,2021-12-23T16:16:41.148Z,12/23/2021,"Dec 23, 2021",16:16,spotify:playlist:5mUCdTnqyDvyRMd5wDkN4k,https://open.spotify.com/playlist/5mUCdTnqyDvyRMd5wDkN4k,🗝️ IF U PLZ  🗝️
240,Oberhofer,Just When You Need Yourself Most,Just When You Need Yourself Most,https://open.spotify.com/track/4WhLJcY9gBi27AOXYpWWkN,https://i.scdn.co/image/ab67616d0000b2738a0d2239cdfa83bf1b3d3590,spotify:track:4WhLJcY9gBi27AOXYpWWkN,2021-12-23T18:56:00.828Z,12/23/2021,"Dec 23, 2021",18:56,spotify:playlist:5mUCdTnqyDvyRMd5wDkN4k,https://open.spotify.com/playlist/5mUCdTnqyDvyRMd5wDkN4k,🗝️ IF U PLZ  🗝️
241,ROSALÍA,A Palé,A Palé,https://open.spotify.com/track/23zJcKwLf5CeaKVbFhrWgF,https://i.scdn.co/image/ab67616d0000b2735e1e5d5e5ad025f17e37fd2a,spotify:track:23zJcKwLf5CeaKVbFhrWgF,2021-12-23T18:54:22.173Z,12/23/2021,"Dec 23, 2021",18:54,spotify:playlist:5mUCdTnqyDvyRMd5wDkN4k,https://open.spotify.com/playlist/5mUCdTnqyDvyRMd5wDkN4k,🗝️ IF U PLZ  🗝️
242,Dead Can Dance,A Passage in Time,Fortune Presents Gifts Not According to the Book,https://open.spotify.com/track/6YIHeVxAvgn1Iyq3wZVNc0,https://i.scdn.co/image/ab67616d0000b273042b9c27fabceb5d5c7ce0d0,spotify:track:6YIHeVxAvgn1Iyq3wZVNc0,2021-12-23T18:51:58.312Z,12/23/2021,"Dec 23, 2021",18:51,spotify:playlist:5mUCdTnqyDvyRMd5wDkN4k,https://open.spotify.com/playlist/5mUCdTnqyDvyRMd5wDkN4k,🗝️ IF U PLZ  🗝️
243,Claude Debussy,Debussy: Songs & A Homage to Jennie Tourel,"Debussy: Ariettes oubliées, L. 63b: III. L'ombre des arbres (Second Version)",https://open.spotify.com/track/1BHtdDN6haIEsrHbmPfesr,https://i.scdn.co/image/ab67616d0000b273e88a0423b3aa35fb39ff9a93,spotify:track:1BHtdDN6haIEsrHbmPfesr,2021-12-23T18:21:37.463Z,12/23/2021,"Dec 23, 2021",18:21,spotify:playlist:5mUCdTnqyDvyRMd5wDkN4k,https://open.spotify.com/playlist/5mUCdTnqyDvyRMd5wDkN4k,🗝️ IF U PLZ  🗝️
244,Vegyn,Only Diamonds Cut Diamonds,Aspenz,https://open.spotify.com/track/3gu4cKDRP40rVsP3gr7KcG,https://i.scdn.co/image/ab67616d0000b273b80f8eb7cd3776e665e77477,spotify:track:3gu4cKDRP40rVsP3gr7KcG,2021-12-23T18:18:52.833Z,12/23/2021,"Dec 23, 2021",18:18,spotify:playlist:5mUCdTnqyDvyRMd5wDkN4k,https://open.spotify.com/playlist/5mUCdTnqyDvyRMd5wDkN4k,🗝️ IF U PLZ  🗝️
245,Caroline Polachek,Hey Big Eyes (George Clanton Remix),Hey Big Eyes - George Clanton Remix,https://open.spotify.com/track/2Mtfn9JxjWaSenKRBphuNM,https://i.scdn.co/image/ab67616d0000b2732c474f03a3d216a33ffb3e59,spotify:track:2Mtfn9JxjWaSenKRBphuNM,2021-12-23T18:14:25.201Z,12/23/2021,"Dec 23, 2021",18:14,spotify:playlist:5mUCdTnqyDvyRMd5wDkN4k,https://open.spotify.com/playlist/5mUCdTnqyDvyRMd5wDkN4k,🗝️ IF U PLZ  🗝️
246,Hyd,Skin 2 Skin,Skin 2 Skin,https://open.spotify.com/track/21fIsLrnYfJnzVoN9luEDR,https://i.scdn.co/image/ab67616d0000b2733a42f7b89460e7b4bc21acf3,spotify:track:21fIsLrnYfJnzVoN9luEDR,2021-12-23T18:10:18.446Z,12/23/2021,"Dec 23, 2021",18:10,spotify:playlist:5mUCdTnqyDvyRMd5wDkN4k,https://open.spotify.com/playlist/5mUCdTnqyDvyRMd5wDkN4k,🗝️ IF U PLZ  🗝️
249,Girlpool,Before The World Was Big,Magnifying Glass,https://open.spotify.com/track/24FyQ7pyYqjLwab8DJfpkY,https://i.scdn.co/image/ab67616d0000b2731e0a60880602798677c3f2a6,spotify:track:24FyQ7pyYqjLwab8DJfpkY,2021-12-23T19:57:55.335Z,12/23/2021,"Dec 23, 2021",19:57,spotify:playlist:52Oj5Vdzk8NK698NI7mZzS,https://open.spotify.com/playlist/52Oj5Vdzk8NK698NI7mZzS,MBDTF 6.3
250,Life Without Buildings,Any Other City,14 Days,https://open.spotify.com/track/3MlXkibBVfzW4oCXa1dDMV,https://i.scdn.co/image/ab67616d0000b273f557471eedfbd9a7ab55d75b,spotify:track:3MlXkibBVfzW4oCXa1dDMV,2021-12-23T19:57:18.457Z,12/23/2021,"Dec 23, 2021",19:57,spotify:playlist:52Oj5Vdzk8NK698NI7mZzS,https://open.spotify.com/playlist/52Oj5Vdzk8NK698NI7mZzS,MBDTF 6.3
251,Cheekface,Therapy Island,Dry Heat/Nice Town,https://open.spotify.com/track/63AGpDtJ4PBaGZMXTYeS1J,https://i.scdn.co/image/ab67616d0000b273592d4e90aff865b73035484f,spotify:track:63AGpDtJ4PBaGZMXTYeS1J,2021-12-23T19:53:17.101Z,12/23/2021,"Dec 23, 2021",19:53,spotify:playlist:52Oj5Vdzk8NK698NI7mZzS,https://open.spotify.com/playlist/52Oj5Vdzk8NK698NI7mZzS,MBDTF 6.3
252,Porter Robinson,Nurture,Mother,https://open.spotify.com/track/1VaUIU5YQhheEETQmV4Nlr,https://i.scdn.co/image/ab67616d0000b2737d6ac8b4a84ad4b342050d87,spotify:track:1VaUIU5YQhheEETQmV4Nlr,2021-12-23T19:50:13.008Z,12/23/2021,"Dec 23, 2021",19:50,spotify:album:4Hjqdhj5rh816i1dfcUEaM,https://open.spotify.com/album/4Hjqdhj5rh816i1dfcUEaM,Nurture
253,Caroline Polachek,So Hot You're Hurting My Feelings (A. G. Cook Remix),So Hot You're Hurting My Feelings - A. G. Cook Remix,https://open.spotify.com/track/682y3Lfn64Uq6y7xOMdXPx,https://i.scdn.co/image/ab67616d0000b27368fac6a250d9198c47f51e37,spotify:track:682y3Lfn64Uq6y7xOMdXPx,2021-12-23T18:24:35.474Z,12/23/2021,"Dec 23, 2021",18:24,spotify:playlist:5mUCdTnqyDvyRMd5wDkN4k,https://open.spotify.com/playlist/5mUCdTnqyDvyRMd5wDkN4k,🗝️ IF U PLZ  🗝️
254,Beat Happening,Beat Happening,What's Important,https://open.spotify.com/track/4lCzawVrcHNxiH9qyBWAd3,https://i.scdn.co/image/ab67616d0000b27323e3b21b8336c7449e64953f,spotify:track:4lCzawVrcHNxiH9qyBWAd3,2021-12-23T20:13:32.356Z,12/23/2021,"Dec 23, 2021",20:13,spotify:playlist:52Oj5Vdzk8NK698NI7mZzS,https://open.spotify.com/playlist/52Oj5Vdzk8NK698NI7mZzS,MBDTF 6.3
255,The Frights,You Are Going to Hate This,Tungs,https://open.spotify.com/track/4WYwP4V2SGCUXJGEha0ODM,https://i.scdn.co/image/ab67616d0000b273076eb1d3413622e2de8b757b,spotify:track:4WYwP4V2SGCUXJGEha0ODM,2021-12-23T20:11:29.387Z,12/23/2021,"Dec 23, 2021",20:11,spotify:playlist:52Oj5Vdzk8NK698NI7mZzS,https://open.spotify.com/playlist/52Oj5Vdzk8NK698NI7mZzS,MBDTF 6.3
256,DEVO,Q: Are We Not Men? A: We Are Devo!,(I Can't Get No) Satisfaction,https://open.spotify.com/track/5FzBxhIsZBFXDTVGWtV4IQ,https://i.scdn.co/image/ab67616d0000b273934f2515d6a4079ec4de04d2,spotify:track:5FzBxhIsZBFXDTVGWtV4IQ,2021-12-23T20:08:39.570Z,12/23/2021,"Dec 23, 2021",20:08,spotify:playlist:52Oj5Vdzk8NK698NI7mZzS,https://open.spotify.com/playlist/52Oj5Vdzk8NK698NI7mZzS,MBDTF 6.3
257,Arcade Fire,Funeral,Wake Up,https://open.spotify.com/track/6Hmj7SrLRbreLVfVS7mV1S,https://i.scdn.co/image/ab67616d0000b2737870762a58313ad6f981d664,spotify:track:6Hmj7SrLRbreLVfVS7mV1S,2021-12-23T20:06:00.229Z,12/23/2021,"Dec 23, 2021",20:06,spotify:playlist:52Oj5Vdzk8NK698NI7mZzS,https://open.spotify.com/playlist/52Oj5Vdzk8NK698NI7mZzS,MBDTF 6.3
258,Suburban Lawns,Suburban Lawns,Janitor,https://open.spotify.com/track/4qIrNr9OnHrQhpODZcmulH,https://i.scdn.co/image/ab67616d0000b273cec00b27b9fb61d3bd7bd28e,spotify:track:4qIrNr9OnHrQhpODZcmulH,2021-12-23T20:00:26.528Z,12/23/2021,"Dec 23, 2021",20:00,spotify:playlist:52Oj5Vdzk8NK698NI7mZzS,https://open.spotify.com/playlist/52Oj5Vdzk8NK698NI7mZzS,MBDTF 6.3
248,Porter Robinson,Nurture,dullscythe,https://open.spotify.com/track/6ezauvJT4kX0UvmntXdGQr,https://i.scdn.co/image/ab67616d0000b2737d6ac8b4a84ad4b342050d87,spotify:track:6ezauvJT4kX0UvmntXdGQr,2021-12-23T19:33:38.051Z,12/23/2021,"Dec 23, 2021",19:33,spotify:album:4Hjqdhj5rh816i1dfcUEaM,https://open.spotify.com/album/4Hjqdhj5rh816i1dfcUEaM,Nurture
259,The Modern Lovers,Roadrunner: The Beserkley Collection,She Cracked,https://open.spotify.com/track/5bfAcYr11WEgaZF4Mmj8hQ,https://i.scdn.co/image/ab67616d0000b27343688b1423281e81e2687786,spotify:track:5bfAcYr11WEgaZF4Mmj8hQ,2021-12-23T20:16:24.967Z,12/23/2021,"Dec 23, 2021",20:16,spotify:playlist:52Oj5Vdzk8NK698NI7mZzS,https://open.spotify.com/playlist/52Oj5Vdzk8NK698NI7mZzS,MBDTF 6.3
260,Injury Reserve,By the Time I Get to Phoenix,Knees,https://open.spotify.com/track/4XoN5kQ4eIRPwCqMQ3U6iN,https://i.scdn.co/image/ab67616d0000b2730f3729d5667b0367516fa3ab,spotify:track:4XoN5kQ4eIRPwCqMQ3U6iN,2021-12-23T23:13:37.176Z,12/23/2021,"Dec 23, 2021",23:13,spotify:album:7L7oMPboBCeyGLJVsHSWM2,https://open.spotify.com/album/7L7oMPboBCeyGLJVsHSWM2,By the Time I Get to Phoenix
261,Injury Reserve,By the Time I Get to Phoenix,Wild Wild West,https://open.spotify.com/track/5UXQd6Tvgtv2UeVlsP9cYJ,https://i.scdn.co/image/ab67616d0000b2730f3729d5667b0367516fa3ab,spotify:track:5UXQd6Tvgtv2UeVlsP9cYJ,2021-12-23T23:08:32.693Z,12/23/2021,"Dec 23, 2021",23:08,spotify:album:7L7oMPboBCeyGLJVsHSWM2,https://open.spotify.com/album/7L7oMPboBCeyGLJVsHSWM2,By the Time I Get to Phoenix
262,Injury Reserve,By the Time I Get to Phoenix,Top Picks for You,https://open.spotify.com/track/1AiXw3kzneDrpeYEBCFnA1,https://i.scdn.co/image/ab67616d0000b2730f3729d5667b0367516fa3ab,spotify:track:1AiXw3kzneDrpeYEBCFnA1,2021-12-23T23:06:04.083Z,12/23/2021,"Dec 23, 2021",23:06,spotify:album:7L7oMPboBCeyGLJVsHSWM2,https://open.spotify.com/album/7L7oMPboBCeyGLJVsHSWM2,By the Time I Get to Phoenix
263,St. Vincent,Daddy's Home,Humming - Interlude 3,https://open.spotify.com/track/04vIWAQ9ghS8qGKSuqzjjP,https://i.scdn.co/image/ab67616d0000b273bbd97562a9466a1883bc7229,spotify:track:04vIWAQ9ghS8qGKSuqzjjP,2021-12-23T23:15:27.225Z,12/23/2021,"Dec 23, 2021",23:15,spotify:album:654KFpNOZ26Hj9luu7aKeM,https://open.spotify.com/album/654KFpNOZ26Hj9luu7aKeM,Daddy's Home
264,St. Vincent,Daddy's Home,My Baby Wants A Baby,https://open.spotify.com/track/4YrYuylaABLjyyl2Bw5tkG,https://i.scdn.co/image/ab67616d0000b273bbd97562a9466a1883bc7229,spotify:track:4YrYuylaABLjyyl2Bw5tkG,2021-12-23T23:35:01.813Z,12/23/2021,"Dec 23, 2021",23:35,spotify:album:654KFpNOZ26Hj9luu7aKeM,https://open.spotify.com/album/654KFpNOZ26Hj9luu7aKeM,Daddy's Home
265,St. Vincent,Daddy's Home,Live In The Dream,https://open.spotify.com/track/27JieQ9wlcYMf1SwTczPUl,https://i.scdn.co/image/ab67616d0000b273bbd97562a9466a1883bc7229,spotify:track:27JieQ9wlcYMf1SwTczPUl,2021-12-23T23:31:41.081Z,12/23/2021,"Dec 23, 2021",23:31,spotify:album:654KFpNOZ26Hj9luu7aKeM,https://open.spotify.com/album/654KFpNOZ26Hj9luu7aKeM,Daddy's Home
266,St. Vincent,Daddy's Home,Live In The Dream,https://open.spotify.com/track/27JieQ9wlcYMf1SwTczPUl,https://i.scdn.co/image/ab67616d0000b273bbd97562a9466a1883bc7229,spotify:track:27JieQ9wlcYMf1SwTczPUl,2021-12-23T23:59:07.076Z,12/23/2021,"Dec 23, 2021",23:59,spotify:album:654KFpNOZ26Hj9luu7aKeM,https://open.spotify.com/album/654KFpNOZ26Hj9luu7aKeM,Daddy's Home
267,St. Vincent,Daddy's Home,Daddy's Home,https://open.spotify.com/track/6DeE4f5DFeWycZz8f6UEht,https://i.scdn.co/image/ab67616d0000b273bbd97562a9466a1883bc7229,spotify:track:6DeE4f5DFeWycZz8f6UEht,2021-12-23T23:52:37.071Z,12/23/2021,"Dec 23, 2021",23:52,spotify:album:654KFpNOZ26Hj9luu7aKeM,https://open.spotify.com/album/654KFpNOZ26Hj9luu7aKeM,Daddy's Home
268,St. Vincent,Daddy's Home,Down And Out Downtown,https://open.spotify.com/track/4htB9ArZCpquXlXnkKjAgk,https://i.scdn.co/image/ab67616d0000b273bbd97562a9466a1883bc7229,spotify:track:4htB9ArZCpquXlXnkKjAgk,2021-12-23T23:49:18.093Z,12/23/2021,"Dec 23, 2021",23:49,spotify:album:654KFpNOZ26Hj9luu7aKeM,https://open.spotify.com/album/654KFpNOZ26Hj9luu7aKeM,Daddy's Home
269,St. Vincent,Daddy's Home,Pay Your Way In Pain,https://open.spotify.com/track/1nLaoWVhNRZ38irY0LZjL6,https://i.scdn.co/image/ab67616d0000b273bbd97562a9466a1883bc7229,spotify:track:1nLaoWVhNRZ38irY0LZjL6,2021-12-23T23:45:35.098Z,12/23/2021,"Dec 23, 2021",23:45,spotify:album:654KFpNOZ26Hj9luu7aKeM,https://open.spotify.com/album/654KFpNOZ26Hj9luu7aKeM,Daddy's Home
270,St. Vincent,Daddy's Home,Humming - Interlude 2,https://open.spotify.com/track/1MkdJ2lQOTB1qqE05SVExb,https://i.scdn.co/image/ab67616d0000b273bbd97562a9466a1883bc7229,spotify:track:1MkdJ2lQOTB1qqE05SVExb,2021-12-24T00:11:42.109Z,12/24/2021,"Dec 24, 2021",00:11,spotify:album:654KFpNOZ26Hj9luu7aKeM,https://open.spotify.com/album/654KFpNOZ26Hj9luu7aKeM,Daddy's Home
271,St. Vincent,Daddy's Home,Down,https://open.spotify.com/track/3JS3K4Kw0xnhDRsPG9kUph,https://i.scdn.co/image/ab67616d0000b273bbd97562a9466a1883bc7229,spotify:track:3JS3K4Kw0xnhDRsPG9kUph,2021-12-24T00:11:14.095Z,12/24/2021,"Dec 24, 2021",00:11,spotify:album:654KFpNOZ26Hj9luu7aKeM,https://open.spotify.com/album/654KFpNOZ26Hj9luu7aKeM,Daddy's Home
272,St. Vincent,Daddy's Home,The Laughing Man,https://open.spotify.com/track/2eOVDsD7xN6EsPpsELY8XE,https://i.scdn.co/image/ab67616d0000b273bbd97562a9466a1883bc7229,spotify:track:2eOVDsD7xN6EsPpsELY8XE,2021-12-24T00:07:48.082Z,12/24/2021,"Dec 24, 2021",00:07,spotify:album:654KFpNOZ26Hj9luu7aKeM,https://open.spotify.com/album/654KFpNOZ26Hj9luu7aKeM,Daddy's Home
273,Monsieur Periné,Caja de Música,Nuestra Canción,https://open.spotify.com/track/5reQI13tWWYDLMrGcUF4Mk,https://i.scdn.co/image/ab67616d0000b27330f67e1ad584dc2863d4958b,spotify:track:5reQI13tWWYDLMrGcUF4Mk,2021-12-24T00:06:16.029Z,12/24/2021,"Dec 24, 2021",00:06,spotify:playlist:52Oj5Vdzk8NK698NI7mZzS,https://open.spotify.com/playlist/52Oj5Vdzk8NK698NI7mZzS,MBDTF 6.3
274,St. Vincent,Daddy's Home,Humming - Interlude 1,https://open.spotify.com/track/2yJI0qWDbuJE4dRGh2L156,https://i.scdn.co/image/ab67616d0000b273bbd97562a9466a1883bc7229,spotify:track:2yJI0qWDbuJE4dRGh2L156,2021-12-24T00:04:22.136Z,12/24/2021,"Dec 24, 2021",00:04,spotify:album:654KFpNOZ26Hj9luu7aKeM,https://open.spotify.com/album/654KFpNOZ26Hj9luu7aKeM,Daddy's Home
275,St. Vincent,Daddy's Home,The Melting Of The Sun,https://open.spotify.com/track/3WD3w5uSzAGJWrNFnHhi1a,https://i.scdn.co/image/ab67616d0000b273bbd97562a9466a1883bc7229,spotify:track:3WD3w5uSzAGJWrNFnHhi1a,2021-12-24T00:03:24.093Z,12/24/2021,"Dec 24, 2021",00:03,spotify:album:654KFpNOZ26Hj9luu7aKeM,https://open.spotify.com/album/654KFpNOZ26Hj9luu7aKeM,Daddy's Home
276,Yawning Portal,Heart & Earth,The Burning Bridge,https://open.spotify.com/track/79reobnIdS763gIC7VJLjr,https://i.scdn.co/image/ab67616d0000b273b1e1ac6b0be3370d67989b87,spotify:track:79reobnIdS763gIC7VJLjr,2021-12-24T00:40:40.096Z,12/24/2021,"Dec 24, 2021",00:40,spotify:album:4z6l1hnrwl1UlYcSMKu0mS,https://open.spotify.com/album/4z6l1hnrwl1UlYcSMKu0mS,Heart & Earth
277,Yawning Portal,Heart & Earth,Cut to the Feeling,https://open.spotify.com/track/5HCVU3HmfkeLVR1gPhwaWk,https://i.scdn.co/image/ab67616d0000b273b1e1ac6b0be3370d67989b87,spotify:track:5HCVU3HmfkeLVR1gPhwaWk,2021-12-24T00:57:15.637Z,12/24/2021,"Dec 24, 2021",00:57,spotify:album:4z6l1hnrwl1UlYcSMKu0mS,https://open.spotify.com/album/4z6l1hnrwl1UlYcSMKu0mS,Heart & Earth
278,Yawning Portal,Heart & Earth,Earthbound II,https://open.spotify.com/track/76pZTg1ONU1hRpvAjbZZGn,https://i.scdn.co/image/ab67616d0000b273b1e1ac6b0be3370d67989b87,spotify:track:76pZTg1ONU1hRpvAjbZZGn,2021-12-24T00:53:11.096Z,12/24/2021,"Dec 24, 2021",00:53,spotify:album:4z6l1hnrwl1UlYcSMKu0mS,https://open.spotify.com/album/4z6l1hnrwl1UlYcSMKu0mS,Heart & Earth
279,Yawning Portal,Heart & Earth,Make You Happy Housefire,https://open.spotify.com/track/5ZY8JgOVVhPo66TsKmOEeX,https://i.scdn.co/image/ab67616d0000b273b1e1ac6b0be3370d67989b87,spotify:track:5ZY8JgOVVhPo66TsKmOEeX,2021-12-24T00:48:24.052Z,12/24/2021,"Dec 24, 2021",00:48,spotify:album:4z6l1hnrwl1UlYcSMKu0mS,https://open.spotify.com/album/4z6l1hnrwl1UlYcSMKu0mS,Heart & Earth
280,Yawning Portal,Heart & Earth,Water Lvl,https://open.spotify.com/track/1V6sCm8BmjAUGwC2n7SFDC,https://i.scdn.co/image/ab67616d0000b273b1e1ac6b0be3370d67989b87,spotify:track:1V6sCm8BmjAUGwC2n7SFDC,2021-12-24T00:45:37.058Z,12/24/2021,"Dec 24, 2021",00:45,spotify:album:4z6l1hnrwl1UlYcSMKu0mS,https://open.spotify.com/album/4z6l1hnrwl1UlYcSMKu0mS,Heart & Earth
281,Arca,KiCk i,No Queda Nada,https://open.spotify.com/track/4B24AqJKlpLXJZB2oo0HgB,https://i.scdn.co/image/ab67616d0000b2738c894fac3d113f98885d3117,spotify:track:4B24AqJKlpLXJZB2oo0HgB,2021-12-24T01:12:46.498Z,12/24/2021,"Dec 24, 2021",01:12,spotify:playlist:6uXUTXuqgFjzHoDmXqKM5a,https://open.spotify.com/playlist/6uXUTXuqgFjzHoDmXqKM5a,kick 🐋
282,Arca,KICK ii,Rakata,https://open.spotify.com/track/0hp5IJ83YpnglsrvGfIhIN,https://i.scdn.co/image/ab67616d0000b273f9e8f3f889a24247b88cc4a2,spotify:track:0hp5IJ83YpnglsrvGfIhIN,2021-12-24T01:07:08.592Z,12/24/2021,"Dec 24, 2021",01:07,spotify:playlist:6uXUTXuqgFjzHoDmXqKM5a,https://open.spotify.com/playlist/6uXUTXuqgFjzHoDmXqKM5a,kick 🐋
283,Arca,KICK ii,Prada,https://open.spotify.com/track/7I8UTLiBA1ptFm04WulwhH,https://i.scdn.co/image/ab67616d0000b273f9e8f3f889a24247b88cc4a2,spotify:track:7I8UTLiBA1ptFm04WulwhH,2021-12-24T01:04:37.076Z,12/24/2021,"Dec 24, 2021",01:04,spotify:playlist:6uXUTXuqgFjzHoDmXqKM5a,https://open.spotify.com/playlist/6uXUTXuqgFjzHoDmXqKM5a,kick 🐋
284,Arca,KiCk i,Afterwards,https://open.spotify.com/track/0XZTpSctNFE0WVQQL7qWMB,https://i.scdn.co/image/ab67616d0000b2738c894fac3d113f98885d3117,spotify:track:0XZTpSctNFE0WVQQL7qWMB,2021-12-24T01:01:52.895Z,12/24/2021,"Dec 24, 2021",01:01,spotify:playlist:6uXUTXuqgFjzHoDmXqKM5a,https://open.spotify.com/playlist/6uXUTXuqgFjzHoDmXqKM5a,kick 🐋
285,Arca,KICK ii,Muñecas,https://open.spotify.com/track/1845RnAHrEbnJRQ84qQG48,https://i.scdn.co/image/ab67616d0000b273f9e8f3f889a24247b88cc4a2,spotify:track:1845RnAHrEbnJRQ84qQG48,2021-12-24T01:25:59.763Z,12/24/2021,"Dec 24, 2021",01:25,spotify:playlist:6uXUTXuqgFjzHoDmXqKM5a,https://open.spotify.com/playlist/6uXUTXuqgFjzHoDmXqKM5a,kick 🐋
